Key,Id,Korean(ko)
MUT_Name_43,109842573688823820,당분 중독
MUT_Name_44,109842573688823821,서리 코어
MUT_Name_45,109842573688823822,냉동 화상 살점
MUT_Name_46,109842573688823823,소름
MUT_Name_47,109842573688823824,민트 상쾌한 숨결
MUT_Name_48,109842573688823825,전기 콧물
MUT_Name_50,109842573688823826,가슴 둥지
MUT_Name_51,102475594665549824,불타는 브리스킷 몸통
MUT_Name_52,102575519566913536,신장 충전
MUT_Name_53,104519924813127680,핫 바디
MUT_Name_54,109842573688823827,바이오매스 급등
MUT_Name_55,104698776562688000,램토
MUT_Name_56,109858960654196736,골침
MUT_Name_57,104791554420367360,매운 퀘소 손길
MUT_Name_58,109842573688823828,슬러리 위장
MUT_Name_8,19688412549210112,리보플라빈
PE_Desc_128,97509550570070016,고기를 고르세요!
PE_Desc_129,98235809558159360,무기를 고르세요!
PE_Desc_130,100509189787344896,돌연변이를 고르세요!
PE_Desc_131,107655364055392256,포털을 파괴하세요!
PE_Desc_133,107655364063780865,헌터를 처치하라!
PF_Name_68,107302781818232832,아이템 악어 가죽 잠금 해제
PF_Name_69,107302781826621440,아이템 대구에 옥수수 잠금 해제
PF_Name_70,107302781826621441,아이템 피딩 프렌지 잠금 해제
PF_Name_71,107318253833936896,돌연변이 배터리 저장 잠금 해제
PF_Name_72,107318253833936897,돌연변이 서리 갑옷 잠금 해제
PF_Name_73,107318253833936898,돌연변이 핫 바디 잠금 해제
PF_Name_74,107318253833936899,돌연변이 새빨간 열기 잠금 해제
PF_Name_75,107318253833936900,돌연변이 엉성한 조 잠금 해제
PF_Name_76,107373590712672256,정체불명의 고기 누크 듀켐 잠금 해제
PF_Name_77,107373590712672257,정체불명의 고기 메크 칼 잠금 해제
PLN_Name_31,105178928291766272,고기 구체
RF_Subtitle_35,99311942877831168,차원 외 존재
TPUP_Sub1_Desc_17_0_0,103774446992420864,적을 <color=#FF3667><i>기절</i></color>시킵니다
TPUP_Sub1_Desc_17_0_1,103774447009198080,"<#FFEB04><link=""Keyword:1"">[화상]</link></color> 상태의 적은 지속 피해를 입으며 일정 확률로 <#FFEB04><link=""Keyword:19"">[연소]</link></color>합니다"
TPUP_Sub1_Desc_17_0_2,103774447009198081,"<#FFEB04><link=""Keyword:8"">[감전]</link></color> 상태의 적은 지속 피해를 입으며 일정 확률로 <#FFEB04><link=""Keyword:7"">[경직]</link></color>합니다."
TPUP_Sub1_Desc_17_1_0,103774447009198082,"<#FFEB04><link=""Keyword:2"">[오염]</link></color> 상태의 적은 모든 피해 원천에서 <color=#FF3667><i>추가 피해</i></color>를 입으며, 다른 원소 효과가 <color=#FF3667><i>더 빠르게 적용됩니다</i></color>"
TPUP_Sub1_Desc_17_1_1,103774447009198083,"<#FFEB04><link=""Keyword:3"">[냉기]</link></color> 상태의 적은 <color=#FF3667><i>감속</i></color>되며 <#FFEB04><link=""Keyword:4"">[동결]</link></color> 상태가 될 확률이 있습니다. <#FFEB04><link=""Keyword:4"">[동결]</link></color> 상태의 적은 <#FFEB04><link=""Keyword:5"">[운동]</link></color> 또는 근접 피해로 <color=#FF3667><i>분쇄</i></color>하여 보너스 피해를 입힐 수 있습니다"
e902d74f6cf640f296e9a01344279cab_121_0,101942999326384128,충전 완료
f59980ba4e384046ab723e5bc9badda9_128_0,97509550570070017,플레이어 보상 획득 완료
53afc69896b94bfba03024778d9e3623_134_0,111688140467462144,칼을 붙잡아서 메크에 던져 넣어!
75a404bead8b4222886ea28d9fafd2a0_136_0,124465651215491072,더미 근접 공격하기 [InputAction:Gameplay/MeleeFire]
866e5e3449304da59d2ee38062fafa39_81_0,127793421195603968,!
9697eea8c0a144b39d6932525438c386_136_0,124725136014172160,사격 연습장
CRT_Desc_11,114192001456177153,"<b>랭거스 고기</b>의 전 고객입니다. 현재는 직원들을 위협하는 존재입니다. <b>글리지 걸프</b>를 장기간 섭취한 결과 체격은 놀랍도록 발달했고, 성격은 전혀 나아지지 않았습니다."
CRT_Desc_12,114192001460371456,<b>랭거스 고기</b> 자동 방어 부서에서 제작됐습니다. 부서가 조용히 폐지되기 전에 말이죠. 지금도 가동 중입니다. 지금도 마지막으로 받은 명령을 수행 중입니다. 그 명령이 무엇이었는지는 아무도 기억하지 못합니다.
CRT_Desc_13,114192001460371457,다리 여덟 개. 눈은 여러 개. 앞에 있는 당신의 존재에 대한 의견은 하나 뿐입니다. 그리고 환영도 아니죠. 스스로 설계한 거미줄 속에 서식하며 그것을 매우 자랑스러워합니다.
CRT_Desc_22,114192001464565760,"<i>프로젝트 레비아탄</i>의 최고 성과이자 <b>랭거스 고기</b> 수산 양식 실험의 최대 실패작입니다. 조류에 오염되기 전에 무엇이었든, 지금은 훨씬 더 거대해졌습니다. <br><br> 화가 났는지는 불분명합니다. 배가 고프다는 건 너무도 명백합니다."
CRT_Desc_26,114192001464565761,"그 동기가 제대로 기록되지 않은 외계인 세력이 운영하는 정찰 전투함입니다. 빠르게 움직이고, 정확하게 사격하며, 단 한 번도 호출 주파수에 응답한 적이 없습니다."
CRT_Desc_28,114192001464565762,<b>페테리움</b>의 담수 시스템을 오염시킨 <b>고기 과학</b> 폐수에 여러 세대 동안 노출되어 극적으로 거대해졌습니다. 엄밀히 따지면 아직까지는 개구리입니다. 엄밀히 따지면 근처에 있는 것이 안전하지 않습니다.
CRT_Desc_31,114192001464565763,<b>페테리움</b>의 토착 피라냐 개체군은 <i>프로젝트 레비아탄</i>이 시작되기 전까지 사소한 골칫거리로 여겨졌습니다. 그건 오래전의 일입니다.
CRT_Desc_34,114192001468760064,"<b>고기 과학</b>의 실험적 화합물에 지속적으로 노출되어 강화되었습니다. 더 빠르고, 거대하고, 그 어떤 상어보다도 당신에게 관심이 많습니다."
CRT_Desc_37,114186022270304256,눈에 보이는 몸통도 없고 납득할 만한 설명도 없이 자유롭게 부유하는 안구 생명체입니다. <b>랭거스 고기</b>의 외계생물학자들이 수많은 보고서를 제출했습니다. 어느 것도 그 정체에 대해 의견이 일치하지 않습니다.
CRT_Desc_38,114192001472954368,"야생화되거나 적대 세력에 의해 전용된 기본형 <b>스마트 미트</b> 구조체입니다. 단순하고, 집요하며, 본질적으로 그냥 고기에 불과한 것치고는 놀랍도록 튼튼합니다."
CRT_Desc_39,114192001472954369,한때 <b>랭거스 고기</b> 가공 시설에 고용되었습니다. 완전히 자발적이지는 않았던 몇 번의 직업 전환을 거치면서도 업무 도구는 그대로 챙겨 왔습니다.
CRT_Desc_40,114192001472954370,그리스 몽키는 진작에 교체됐다는 걸 아직도 모르는 퇴역 자동차 정비 봇이야. 처치하면 차 고치던 실력보다 아군 구조물을 더 잘 고쳐 주는 렌치를 떨군다.
CRT_Desc_41,114192001481342976,"이전 <b>랭거스 고기</b> 과학자로 근무한 이 거대한 생물은 이제 자신을 <b>페테리움</b>에 사는 수생 생물의 수호자로 여기고 있으며 세계 최상위 포식자이기도 합니다.<br><br>또한, 자기가 해적이라고 생각하기도 합니다. 사람들은 정말 이상하다니까요!"
CRT_Desc_42,114192001481342977,거대한 눈 기관과 먹기 전에 모든 것을 뚫어지게 응시하는 강박적 습성으로 규정되는 생명체입니다. 그 응시는 경고입니다. 대부분은 그걸 너무 늦게 깨닫죠.
CRT_Desc_43,114192001481342978,추가적인 공포가 필요한 곳에 추가적인 공포를 배달하는 <b>프랑켄 고기</b> 함선입니다. 착륙한다기보다는 내용물을 하역하고 떠납니다.
CRT_Desc_44,114192001485537280,아쉽게도 모든 <b>고기 과학</b> 실험이 문명에 엄청난 도약을 가져온 것은 아닙니다. 초익스트림한 맛(TM)으로 돼지의 성능을 향상시키는 것을 목표로 한 소규모 프로젝트는 순식간에 통제 불능 상태로 치달았습니다. <b>랭거스 고기</b>의 연구원들은 완벽한 음식을 만드는 대신 완벽한 포식 기계를 만들었습니다.<br><br> 팀원들과 잡아먹히기 직전에 과학자 중 한 명이 '프랑켄 빈즈'라는 별명을 붙인 이 무의식 생명체는 이제 끝없는 굶주림을 채우기 위해 은하계를 떠돌아다닙니다.
CRT_Desc_45,114192001485537281,"탐구 정신으로 시작해 그 탐구 정신을 깊이 후회하는 심정으로 마무리된 <b>고기 과학</b> 실험의 결과물입니다. <br><br> 반은 인간, 반은 말벌이지만, 전부 다 문제입니다."
CRT_Desc_46,114192001489731584,"의도도, 감정도, 당신을 통과시킬 생각도 없는 고정형 무기 플랫폼입니다. 당신이 맞닥뜨릴 모든 적들 중에서, 이것만큼 자신이 원하는 것에 솔직한 존재는 없습니다."
CRT_Desc_47,114192001489731585,"정체불명의 생명체로, 생체역학이 통상 허용하는 범위를 훨씬 넘어 사지가 뻗어 있습니다. 그리고 이를 십분 활용합니다. 곧 직접 알 수 있을 것입니다."
CRT_Desc_48,114192001489731586,"자신의 창조주보다 작고 빠르지만, 허기는 그만큼이나 강합니다. <b>프랑켄 고기</b>의 식욕은 유전됩니다. 줄어든 건 오직 양뿐이죠."
CRT_Desc_50,114192001493925888,권장하는 성장 매개변수를 한참 초과한 <b>스마트 미트</b> 구조체입니다. 개발 사양을 승인한 사람은 아직까지 논평을 거부하고 있습니다.
CRT_Desc_51,114192001493925889,"소형이지만 무시무시한 우주 전사로, 제한된 동작 범위를 가지고 있지만, 당신의 얼굴에 닿겠다는 강력한 의지로 그 동작을 보완합니다."
CRT_Desc_52,114192001498120192,반격하지 않는다. 움직이지 않는다. 모든 합리적 예상을 깨고 지금까지 살아남았다. 이것은 표적보다 사격장에 대해 더 많은 것을 말해준다.
CRT_Desc_53,114192001498120193,매우 좋은 장비나 매우 개인적인 사유 — 아마 둘 다 — 를 시사하는 거리에서 활동한다. 이에 대해 어떤 성명도 제출하지 않았다.
CRT_Desc_54,114192001498120194,"거의 확실히 가져서는 안 됐을 기술을 확보해 제공권을 장악했다. 빠르고, 기동성이 뛰어나며, 그 두 가지 모두에 대해 극도로 자신만만하다."
CRT_Desc_55,114192001506508800,완전히 제거하는 것으로 이동 문제를 해결했습니다. 정확히 위협 수준에 해당하는 만큼 일정한 고도로 부유합니다. 이건 우연일 수가 없습니다.
CRT_Desc_56,114192001506508801,"작고 다져진 몸을 가졌습니다. 크기는 그저 숫자에 불과하며, 숫자는 지금 막 시작하려는 싸움과 아무 상관 없다는 신념 하에 움직입니다."
CRT_Desc_57,114192001506508802,지질학적 역사의 어느 시점에 공격적으로 살아 움직이게 된 오리 모양의 암석층입니다. <b>랭거스 고기</b> 지질학부가 이에 관한 논문을 제출했습니다. 그리고 논문은 거절당했습니다.
CRT_Desc_59,114192001510703104,뛰어난 굴착 본능과 방문자에 대한 나쁜 편견을 가진 지하 인간형 생명체입니다. 자극받을 때만 지상에 나옵니다. 그리고 자주 자극받습니다.
CRT_Desc_6,114192001397456896,"<b>고기 과학</b>의 정점입니다. 단단하고 강화된 고기로 만든 거대한 구조체로, 압도적인 전투 성능을 자랑합니다. <b>칼 랭거스</b>가 섬세함보다는 그 외의 모든 것이 필요한 상황을 위해 설계했습니다."
CRT_Desc_60,114192001510703105,돌연변이 세력이 운용하는 <b>글리지 걸프</b> 연료 수송선입니다. 빠르게 도착하고 더 빠르게 떠납니다. 중간에 남기고 간 것은 이제 당신의 문제입니다.
CRT_Desc_61,114192001514897408,병력을 신속하게 배치하고 그 배치의 결과와 마찬가지로 신속한 이탈에 최적화된 외계인 수송 함선입니다.
CRT_Desc_62,114192001514897409,계속 몰려듭니다. 계속해서 몰려듭니다. 이 수학적 원리는 설명된 적 없고 앞으로도 없을 겁니다. 그냥 계속 쏴야 합니다.
CRT_Desc_63,114192001514897410,"기묘하지만 친근한 이 로봇의 기원은 알려지지 않았습니다. 어떤 이들은 그가 아주 오래전 먼 은하계에서 온 우주선을 타고 왔다고 믿습니다.<br><br> 가장 최근에는 <b>칼립소</b>라는 이름의 지능형 장거리 로봇 공장의 포로로 리셋이 발견되었으며, 이는 두 주체 간의 관계가 실패한 결과로 보입니다."
CRT_Desc_64,114192001519091712,누군가가 선견지명을 발휘애 땅에서 들어올린 자동 무기 플랫폼입니다. 그렇다고 우호적으로 변한 건 아닙니다. 오히려 피하기만 더 어려워졌습니다.
CRT_Desc_65,114192001519091713,"풀사이즈 모델보다 작은 <b>글리지 걸프</b> 의존 덩어리지만, 문제를 일으킨다는 핵심 임무에 대한 헌신은 조금도 줄어들지 않았습니다."
CRT_Desc_66,114192001523286016,어떤 숙주에도 독립적으로 작동하는 분리된 안구 유닛입니다. 감시 목적으로 배치됐다가 직접 교전 목적으로 격상되었습니다. 그 전환은 원래 사양에 없었습니다.
CRT_Desc_67,114192001527480320,"베아트리스 배치 사이클의 첫 번째 단계입니다. 작고, 수수하지만, 이미 카운트다운이 시작되었습니다."
CRT_Desc_68,114192001527480321,"고향 행성의 중력이 수직 성장에 강한 영향을 끼쳤음을 보여주는 신장을 가졌습니다. 높이의 이점을 끊임없이, 그리고 거리낌없이 활용합니다."
CRT_Desc_69,114192001531674624,"아무도 선출하지 않았고 아무도 성공적으로 도전한 적 없는 권위로 전투를 주재합니다. 보이는 대로 판정하며, 모든 것을 봅니다."
CRT_Desc_70,114192001531674625,"<b>포크 배럴 피트</b>가 상대를 절차적 지연과 물리적 피해에 동시에 휘말리게 하기 위해 배치한 관료적 전투원입니다. 서류는 무기이고, 무기 역시 무기입니다."
CRT_Desc_71,114192001535868928,"선거 운동 현장에서 막 나왔으며, 이것이 공직의 모습이라고 굳게 확신하고 있습니다. 대규모로 몰려다니며, 당론에 따라 투표합니다."
CRT_Desc_72,114192001535868929,자신의 판단을 한 번도 의심한 적 없는 자의 절대적인 확신으로 경기장을 주재합니다. 망치는 거대하고 판결은 최종입니다.
CRT_Desc_73,114192001535868930,"<b>내리찍는 아버지</b> 행정부를 대신해 운영되는 기업 집행 유닛입니다. 결정을 수행하지만, 결정을 내리지는 않습니다. 사실 그럴 필요도 없습니다."
CRT_Desc_74,114192001540063232,"완전 가동 상태의 베아트리스입니다. 무엇을 하고 있었든 간에, 지금 당장 막아야 합니다."
CRT_Desc_75,114192001540063233,"낮은 무게 중심. 높은 고통 한계치. <b>글리지 걸프</b> 돌연변이가 더 키우지는 않았지만, 가진 신장을 훨씬 더 효과적으로 만들었습니다."
CRT_Desc_76,114192001544257536,기밀로 분류된 수단을 통해 일종의 공식 직책에 임명된 덕스톤 유닛입니다. 배지는 진짜입니다. 오리도 진짜고요. 바위도 진짜랍니다.
CRT_Desc_77,114192001544257537,성장 사이클 중의 베아트리스입니다. 보이는 것보다 큽니다. 벌써 계획을 세우고 있습니다.
CRT_Desc_79,114192001548451840,기계 세력이 운용하는 중장갑 지상 차량입니다. 기억되고 싶었던 제조 라인의 누군가는 토미라는 이름을 붙였습니다. 토미는 위안을 주는 존재가 아닙니다.
CRT_Desc_8,114192001456177152,"은하에서 가장 쾌적하지 않은 환경에 서식하는 영역권이 강한 공중 전투 생물입니다. 독은 끔찍하고, 소리는 어째서인지 더 끔찍합니다. <b>랭거스 고기</b>는 적어도 세 번 이것을 메뉴에 넣으려고 시도했습니다. 세 번 모두 같은 방식으로 끝났지만요."
CRT_Desc_80,114192001548451841,뛰어난 사거리와 그 사거리 안의 모든 것에 대한 강한 의견을 가진 지향성 에너지 무기 플랫폼입니다.
CRT_Desc_81,114192001548451842,"머리가 명백히 상자인 기계 세력 유닛입니다. 상자 안에 무언가가 들어 있습니다. 그 무언가가 배치되면, 그 무언가가 하는 일이 마음에 들지 않을 겁니다."
CRT_Desc_82,114192001552646144,둥근 형태로 구릅니다. 두 가지 모두에 열정적입니다. <b>글리지 걸프</b> 돌연변이는 매우 구체적으로 그 개념을 기하학적 방향으로 밀고 나갔습니다.
CRT_Desc_83,114192001552646145,"가늘고, 납작합니다. 보기와는 달리 내구성이 높습니다. 차원적 압축으로 인해 오히려 더 큰 위협이 된 돌연변이입니다."
CRT_Desc_86,114192001556840448,"당신을 상대하기 위해 배치된 충실한 <b>스마트 미트</b> 동반 유닛입니다. 이 상황을 완전히 이해하지 못하고 있으며, 그 정도의 성찰 능력이 있다면 아마 죄책감을 느낄 것입니다."
CRT_Desc_87,114192001556840449,"열정은 충분하지만, 맥락은 하나도 없는 어린 <b>스마트 미트</b> 동반 유닛입니다. 최선을 다하고 있습니다. 그 최선이 여전히 당신에게 문제라는 게 문제입니다."
CRT_Desc_88,114192001561034752,"<b>칼 랭거스</b>, 상황이 요구하는 규모에 맞게 움직이고 있습니다. 메크는 당연하게도 그의 설계작입니다. 오래전부터 준비해두었습니다. <br><br> <i>이걸 몇 년 전에 만들어 뒀어, 스퀴시, 혹시 몰라서! 드디어 쓸 수 있게 돼서 다행이야!</i>"
CRT_Name_90,112083206843392000,구토 구체
CRT_Name_91,118003757014249472,볼'케이 노
HE_Desc_125,111992418004361216,"15초 동안 <#FFEB04><link=""Item:634"">[살해자 버프 II]</link></color> 획득합니다"
HE_Desc_126,111992418008555520,"15초 동안 <#FFEB04><link=""Item:635"">[살해자 버프 III]</link></color> 획득합니다"
HE_Desc_139,114224192071655424,"대상이 <#FFEB04><link=""Keyword:7"">[경직]</link></color> 상태가 됩니다"
HE_Desc_189,118953930455506944,"+20% 추가 <#FFEB04><link=""Keyword:12"">[전기]</link></color> 피해를 입힙니다"
HE_Desc_190,118953930468089856,"+20% 추가 <#FFEB04><link=""Keyword:13"">[화염]</link></color> 피해를 입힙니다"
HE_Desc_191,118953930468089857,"+20% 추가 <#FFEB04><link=""Keyword:15"">[얼음]</link></color> 피해를 입힙니다"
HE_Desc_192,118953930468089858,"+20% 추가 <#FFEB04><link=""Keyword:5"">[운동]</link></color> 피해를 입힙니다"
HE_Desc_193,118953930468089859,"+20% 추가 <#FFEB04><link=""Keyword:14"">[점액]</link></color> 피해를 입힙니다"
HE_Desc_194,118953930468089860,"+50% 추가 <#FFEB04><link=""Keyword:12"">[전기]</link></color> 피해를 입힙니다"
HE_Desc_195,118953930468089861,"+50% 추가 <#FFEB04><link=""Keyword:13"">[화염]</link></color> 피해를 입힙니다"
HE_Desc_196,118953930468089862,"+50% 추가 <#FFEB04><link=""Keyword:15"">[얼음]</link></color> 피해를 입힙니다"
HE_Desc_197,118953930468089863,"+50% 추가 <#FFEB04><link=""Keyword:5"">[운동]</link></color> 피해를 입힙니다"
HE_Desc_198,118953930468089864,"+50% 추가 <#FFEB04><link=""Keyword:14"">[점액]</link></color> 피해를 입힙니다"
HE_Desc_199,119267650700304384,2명의 대상에게 30 피해를 연쇄로 입힙니다
IATT_Name_1,113797958992912384,이동 속도
IATT_Name_10,113797958997106693,관통 횟수
IATT_Name_11,113797958997106694,무기 정확도
IATT_Name_110,113797958997106747,히트스캔 피해
IATT_Name_113,113797958997106748,근접 피해
IATT_Name_116,113797958997106749,재장전 기회 크기
IATT_Name_117,113797958997106750,고기 능력 피해
IATT_Name_12,113797958997106695,탄퍼짐 회복
IATT_Name_124,113797958997106751,근거리 피해
IATT_Name_125,113797958997106752,원거리 피해
IATT_Name_126,113797958997106753,화염 누적
IATT_Name_127,113797958997106754,얼음 누적
IATT_Name_128,113797958997106755,점액 누적
IATT_Name_129,113797958997106756,전기 누적
IATT_Name_13,113797958997106696,재장전 속도
IATT_Name_130,113797958997106757,방벽 지속 시간
IATT_Name_133,113797958997106758,방벽 최대
IATT_Name_136,113797958997106759,방벽 획득
IATT_Name_139,113797959001300992,발사체 속도
IATT_Name_14,113797958997106697,수영 속도
IATT_Name_142,113797959001300993,프랑켄 빈즈 파워 레벨
IATT_Name_143,113797959001300994,운동 피해
IATT_Name_146,113797959001300995,운동 누적
IATT_Name_15,113797958997106698,점프 횟수
IATT_Name_151,113797959001300996,하수인 피해
IATT_Name_154,113797959001300997,하수인 체력
IATT_Name_157,113797959001300998,하수인 체력 재생
IATT_Name_16,113797958997106699,치명타 확률 증가
IATT_Name_162,113797959001300999,폭발 횟수
IATT_Name_164,113797959001301000,이벤트 구조물 체력
IATT_Name_165,113797959001301001,이벤트 구조물 체력 재생
IATT_Name_166,113797959001301002,헌터 체력
IATT_Name_167,113797959001301003,헌터 체력 재생
IATT_Name_17,113797958997106700,범위 피해
IATT_Name_178,113797959001301004,중형 하수인 수
IATT_Name_179,113797959001301005,대형 하수인 수
IATT_Name_18,113797958997106701,머리 고기 내구도
IATT_Name_180,113797959001301006,유탄 발사기 피해
IATT_Name_181,113797959001301007,매그넘 피해
IATT_Name_182,113797959001301008,권총 피해
IATT_Name_183,113797959001301009,플라즈마 캐스터 피해
IATT_Name_184,113797959001301010,레일건 피해
IATT_Name_185,113797959001301011,소총 피해
IATT_Name_186,113797959001301012,로켓 발사기 피해
IATT_Name_187,113797959001301013,기관단총 피해
IATT_Name_188,113797959001301014,산탄총 피해
IATT_Name_2,113797958997106688,공격 속도
IATT_Name_20,113797958997106702,리스폰 시 추가 플레이어 체력
IATT_Name_205,113797959001301015,유탄 발사기 최소 피해
IATT_Name_206,113797959001301016,매그넘 최소 피해
IATT_Name_207,113797959001301017,권총 최소 피해
IATT_Name_208,113797959001301018,플라즈마 캐스터 최소 피해
IATT_Name_209,113797959001301019,레일건 최소 피해
IATT_Name_21,113797958997106703,헌터 도착 초
IATT_Name_210,113797959001301020,소총 최소 피해
IATT_Name_211,113797959001301021,로켓 발사기 최소 피해
IATT_Name_212,113797959001301022,기관단총 최소 피해
IATT_Name_213,113797959001301023,산탄총 최소 피해
IATT_Name_214,113797959001301024,소총 추가 발동 효과 확률
IATT_Name_215,113797959001301025,소총 재장전 기회 크기
IATT_Name_216,113797959001301026,소총 공격 범위
IATT_Name_217,113797959001301027,기관단총 추가 치명타 확률
IATT_Name_218,113797959001301028,기관단총 추가 치명타 피해
IATT_Name_219,113797959001301029,기관단총 재장전 기회 크기
IATT_Name_22,113797958997106704,체력 재생
IATT_Name_220,113797959001301030,기관단총 탄창 크기
IATT_Name_221,113797959001301031,기관단총 공격 범위
IATT_Name_222,113797959001301032,기관단총 무기 정확도
IATT_Name_223,113797959001301033,기관단총 공격 속도
IATT_Name_224,113797959001301034,기관단총 추가 발동 효과 확률
IATT_Name_225,113797959001301035,기관단총 관통 횟수
IATT_Name_228,113797959001301038,매그넘 관통 횟수
IATT_Name_23,113797958997106705,지상 점프 높이
IATT_Name_231,113797959001301041,매그넘 공격 범위
IATT_Name_232,113797959001301042,유탄 발사기 최대 피해
IATT_Name_233,113797959001301043,매그넘 최대 피해
IATT_Name_234,113797959001301044,권총 최대 피해
IATT_Name_235,113797959001301045,플라즈마 캐스터 최대 피해
IATT_Name_236,113797959001301046,레일건 최대 피해
IATT_Name_237,113797959001301047,소총 최대 피해
IATT_Name_238,113797959001301048,로켓 발사기 최대 피해
IATT_Name_239,113797959001301049,기관단총 최대 피해
IATT_Name_24,113797958997106706,탄창 크기
IATT_Name_240,113797959001301050,산탄총 최대 피해
IATT_Name_242,113797959001301051,매그넘 피해
IATT_Name_25,113797958997106707,능력 충전
IATT_Name_26,113797958997106708,은신
IATT_Name_27,113797958997106709,등반 각도
IATT_Name_286,113797959001301053,소총 탄창 크기
IATT_Name_287,113797959001301054,소총 관통 횟수
IATT_Name_288,113797959001301055,소총 공격 속도
IATT_Name_289,113797959001301056,소총 약점 피해
IATT_Name_296,113797959001301057,매그넘 최대 피해
IATT_Name_3,113797958997106689,모든 피해
IATT_Name_30,113797958997106710,긍정적 적 위협
IATT_Name_304,113797959001301058,헌터 주요 지연
IATT_Name_306,113797959001301059,헌터 보조 지연
IATT_Name_309,113797959001301060,헌터 공격 속도
IATT_Name_31,113797958997106711,거미줄 면역
IATT_Name_312,113797959001301061,헌터 피해
IATT_Name_315,113797959001301062,헌터 이동 속도
IATT_Name_318,113797959001301063,고기 내구도
IATT_Name_32,113797958997106712,지원 범위 효과 반경
IATT_Name_321,113797959001301064,고기 피해 감소
IATT_Name_324,113797959001301065,이중 점프 높이
IATT_Name_328,113797959001301066,전기 취약
IATT_Name_329,113797959001301067,화염 취약
IATT_Name_33,113797958997106713,머리 능력 충전
IATT_Name_330,113797959001301068,얼음 취약
IATT_Name_331,113797959001301069,운동 취약
IATT_Name_332,113797959001301070,점액 취약
IATT_Name_335,113797959001301071,냉기 대상 동력
IATT_Name_336,113797959001301072,근접 취약
IATT_Name_338,113797959001301073,근접 공격 속도
IATT_Name_34,113797958997106714,무한 탄약
IATT_Name_340,113797959001301074,광물 감지 거리
IATT_Name_341,113797959001301075,낚시 구멍 감지 거리
IATT_Name_342,113797959001301076,미식가 감지 거리
IATT_Name_343,113797959001301077,분쇄 피해
IATT_Name_346,113797959001301078,화상 피해
IATT_Name_349,113797959001301079,연소 발동 확률
IATT_Name_35,113797958997106715,소형 하수인 수
IATT_Name_350,113797959001301080,연소 피해
IATT_Name_353,113797959001301081,감전 발동 확률
IATT_Name_354,113797959001301082,감전 피해
IATT_Name_357,113797959001301083,오염 피해 증폭
IATT_Name_358,113797959001301084,냉기 감속
IATT_Name_359,113797959001301085,매그넘 약점 피해
IATT_Name_36,113797958997106716,수영 점프 높이
IATT_Name_360,113797959001301086,권총 약점 피해
IATT_Name_361,113797959001301087,산탄총 약점 피해
IATT_Name_362,113797959001301088,기관단총 약점 피해
IATT_Name_363,113797959001301089,유탄 발사기 직접 공격 피해
IATT_Name_364,113797959001301090,플라즈마 캐스터 직접 공격 피해
IATT_Name_365,113797959001301091,로켓 발사기 직접 공격 피해
IATT_Name_366,113797959001301092,소총 탄퍼짐 회복
IATT_Name_367,113797959001301093,소총 무기 정확도
IATT_Name_369,113797959001301095,레일건 탄창 크기
IATT_Name_37,113797958997106717,추가 치명타 피해
IATT_Name_370,113797959001301096,플라즈마 건 폭발 반경
IATT_Name_371,113797959001301097,권총 재장전 기회 크기
IATT_Name_372,113797959001301098,추가 권총 치명타 확률
IATT_Name_373,113797959001301099,권총 탄창 크기
IATT_Name_374,113797959001301100,권총 무기 정확도
IATT_Name_375,113797959001301101,권총 공격 범위
IATT_Name_376,113797959001301102,권총 공격 속도
IATT_Name_377,113797959001301103,권총 추가 치명타 피해
IATT_Name_378,113797959001301104,권총 관통 횟수
IATT_Name_38,113797958997106718,공격 범위
IATT_Name_381,113797959001301107,추가 권총 발동 효과 확률
IATT_Name_382,113797959001301108,소총 추가 치명타 피해
IATT_Name_383,113797959001301109,소총 추가 치명타 확률
IATT_Name_385,113797959001301111,매그넘 공격 속도
IATT_Name_386,113797959001301112,매그넘 추가 치명타 확률
IATT_Name_387,113797959001301113,매그넘 추가 치명타 피해
IATT_Name_388,113797959001301114,매그넘 무기 정확도
IATT_Name_389,113797959001301115,매그넘 재장전 기회 크기
IATT_Name_39,113797958997106719,컨테이너에서 획득하는 추가 체력
IATT_Name_390,113797959001301116,매그넘 탄창 크기
IATT_Name_391,113797959001301117,매그넘 추가 발동 효과 확률
IATT_Name_392,113797959001301118,플라즈마 캐스터 공격 속도
IATT_Name_393,113797959001301119,플라즈마 캐스터 추가 치명타 확률
IATT_Name_394,113797959001301120,플라즈마 캐스터 추가 치명타 피해
IATT_Name_395,113797959001301121,플라즈마 캐스터 재장전 기회 크기
IATT_Name_396,113797959001301122,플라즈마 캐스터 탄창 크기
IATT_Name_397,113797959001301123,플라즈마 캐스터 추가 발동 효과 확률
IATT_Name_398,113797959001301124,플라즈마 캐스터 발사체 속도
IATT_Name_399,113797959001301125,플라즈마 캐스터 범위 피해
IATT_Name_4,113797958997106690,최대 체력
IATT_Name_400,113797959001301126,산탄총 관통 횟수
IATT_Name_401,113797959001301127,산탄총 추가 치명타 확률
IATT_Name_402,113797959001301128,산탄총 추가 치명타 피해
IATT_Name_403,113797959001301129,산탄총 추가 발동 효과 확률
IATT_Name_404,113797959001301130,산탄총 탄창 크기
IATT_Name_406,113797959001301132,산탄총 공격 범위
IATT_Name_407,113797959001301133,산탄총 공격 속도
IATT_Name_408,113797959001301134,산탄총 재장전 기회 크기
