Key,Id,Japanese(ja)
UI_MULTIPLAYER_HOST_MODE_HELP_TITLE,160920542238466051,ロビーの公開設定
UI_MULTIPLAYER_HOST_MODE_HELP_MESSAGE,160920542238466052,ホストしているゲームへの参加者を設定します。公開：ロビーリストからだれでも参加できます。フレンドのみ：Steamフレンドだけがロビーを確認して参加できます。非公開：ゲームはロビーリストに表示されません。
UI_NEWSAVE_TITLE,161300188696141824,新規従業員セットアップ
UI_NEWSAVE_PLAY_TUTORIAL,161300196812120064,チュートリアルをプレイ
UI_NEWSAVE_TUTORIAL,161325451916075008,チュートリアル
UI_NEWSAVE_SUBTITLE,161325468882034688,各ランの開始前にラン設定から変更できます。
UI_NEWSAVE_SCREENTITLE,161550229604130816,初期難易度を選択
UI_CODEX_TIER_UNDISCOVERED,163840130551836672,？？？
UI_CARLTERMINAL_MAINLINE_PROGRESS,164591723147681792,メインライン {Current}/{Total}：
UI_CARLTERMINAL_COMPLETE_ALL_TO_EARN,164593566355546112,全クエストクリアで獲得：
CELEBRATION_BANNER_CODEX_HINT,157204904043077632,図鑑にエントリー追加
CELEBRATION_BANNER_CONFIRM,157229979689541632,確認
CELEBRATION_BANNER_FLAIR_EQUIP_HINT,157204896069705728,*ボルトバーガーで装備
CELEBRATION_BANNER_NEW_QUESTLINE_UNLOCKED,157204890768105472,「新クエストライン」アンロック：{name}
CELEBRATION_BANNER_QUEST_COMPLETE,157196335902089216,クエストクリア！
CELEBRATION_BANNER_RANK_HEADING,157240833617158144,従業員ランク：{rank}
CELEBRATION_BANNER_RANK_INCREASED,157196347440619520,従業員ランクアップ！
CELEBRATION_BANNER_REWARDS_EARNED,157243622590242816,獲得報酬
CELEBRATION_BANNER_RP_TO_NEXT_RANK,157204893980942336,次のランクに必要なRP：{amount}
CELEBRATION_BANNER_WEAPON_EQUIP_HINT,157204901467774976,*ミートロッカーで装備
CELEBRATION_BANNER_WEAPON_UNLOCKED,157238824793006080,「武器」アンロック！
CODEX_TOAST_HEADER_ARTIFACT,158291413488664576,新アーティファクト！
CODEX_TOAST_HEADER_CREATURE,158291454114693120,新クリーチャー！
CODEX_TOAST_HEADER_CURRENCY,158291422971985920,新リソース！
CODEX_TOAST_HEADER_GENERIC,158291396984078336,新エントリー！
CODEX_TOAST_HEADER_ITEM,158291406320599040,新アイテム！
CODEX_TOAST_HEADER_MEAT,158291431851327488,新ミート！
CODEX_TOAST_HEADER_RANGUS_FILE,158291467289001984,新ランガスファイル！
CODEX_TOAST_SUBHEADER,158291475207847936,図鑑に追加
END_STAGE_HEADER_PLANET_STATS,144853505636556800,惑星ステータス
END_STAGE_MEAT_CORE_SECURED,144127700346331136,ミートコア確保
IA_SurpriseMe,145669286033088512,おまかせ
INFORMATION_TERMINAL_TITLE,159254944652492800,図鑑
LEVEL_UP_AUTO_SELECT_FMT,160182415509151744,自動選択まで：<color=#FF0080>{Seconds}</color>秒
LEVEL_UP_EXIT,146737720124760064,[InputAction:Cancel] アップグレード選択を終了
LEVEL_UP_IN_SECONDS_FMT,160177751237582848,<color=#FF0080>{Seconds:0.0}</color>秒後に一時停止
LEVEL_UP_STILL_SELECTING_TITLE,160189906225717248,ミートサイエンティストたちはまだ思案中...
LE_EDrawDistance_Close,155444035605950464,近距離
LE_EDrawDistance_Far,155444035631116289,遠距離
LE_EDrawDistance_Medium,155444035631116288,中距離
TUTORIAL_COMPLETE_TITLE,158105394041839616,修了証書
TUTORIAL_COMPLETION_CARL_NAME,158106223612256256,カール・ランガス CEO
TUTORIAL_COMPLETION_SIGNED,158106159250661376,署名：
TUTORIAL_COMPLETION_SQUISHIE_NAME,158105683281043456,スクイッシー
TUTORIAL_COMPLETION_SUBTITLE_01,158105588380721152,この証書は、
TUTORIAL_COMPLETION_SUBTITLE_02,158105801833046016,が<color=#FFC700>従業員オリエンテーション</color>を見事修了したことを証明する！<br>ランガスチームの正式メンバー入り、おめでとう！<br><br>さあ繰り出して、<color=#FFC700>ミートを収穫</color>し、<color=#FFC700>銀河に飯を食わせて</color>やろうぜ！
UI_ATTRIBUTE_ADD_FMT,153254426577985536,{value:+#.##;-#.##;+0}
UI_ATTRIBUTE_MODIFY_FMT,153254478088232960,{value:+#.##;-#.##;+0}%
UI_ATTRIBUTE_MULTIPLY_FMT,153254480353157120,{value:0.##}x
UI_BEING_REVIVED_BY,160196323477282816,{Name}が蘇生中
UI_BENEFITS_PERKS_TITLE,157261430313181184,パーク
UI_BENEFITS_TERMINAL,155021233676607488,従業員特典ターミナル
UI_INTERACTION_REVIVE,159415565250715648,蘇生
UI_INTERACTION_REVIVE_TARGET,160116078837489664,{Name}
UI_LEADERBOARD_RANK_EMPTY,152933015493795840,人事部は現在対応できません。
UI_LEADERBOARD_RANK_NAME,152933011416932352,名前
UI_LEADERBOARD_RANK_RANK,152933013824462848,順位
UI_LEADERBOARD_RANK_TITLE,152933007226822656,今月の従業員
UI_OPTS_KEYWORD_POPUPS,152564154714021888,キーワードポップアップ
UI_OPTS_KEYWORD_POPUPS_HELP_MESSAGE,152564183084294144,説明文中のキーワードのポップアップ説明を表示します。
UI_OPTS_KEYWORD_POPUPS_HELP_TITLE,152564181515624448,キーワードポップアップ	
UI_OPTS_VIDEO_DRAW_DIST,155444200114941952,描画距離
UI_OPTS_VIDEO_DRAW_DIST_MESSAGE,155444247250530304,遠くの地形やオブジェクトを描画する距離。低い設定にするとGPU/CPU負荷が下がるため、Steam Deckなど性能が低めのハードウェアにおすすめです。高い設定にすると、パフォーマンスと引き換えにより遠くまで表示されます。
UI_OPTS_VIDEO_DRAW_DIST_TITLE,155444221707218944,描画距離
UI_PLAYERHEALTH_DOWNED_TAG,159415579876253696,ダウン
UI_REQUIREMENT_FULL_VERSION,145016599318880256,製品版が必要
UI_REQUIREMENT_PERKRANK,157717392333463552,パークを1つアンロック
UI_REQUIREMENT_PERKTRACK_RANK,155367902129676288,{track}ランク{rank:roman()}
UI_REWARD_UI_SURPRISE_ME,145620353626861568,おまかせ
UI_REWARD_UI_SURPRISE_ME_KEY,145639277600894976,[InputAction:LevelUpScreen/SurpriseMe]
UI_SELECT_UPGRADE_COUNT_FMT,152555780165328896,アップグレードを選択 +{Count}
UI_SHIP_TOUR_BOLT_BURGERS,154378478273159168,<color=#FFC700>ボルトバーガー</color>：ロードアウトを選び、ここからランを開始。
UI_SHIP_TOUR_EMPLOYEE_HANDBOOK,154378456194342912,<color=#FFC700>図鑑</color>：敵やアイテム、世界観を閲覧。
UI_SHIP_TOUR_FLAIR_TERMINAL,154378473181274112,<color=#FFC700>フレアターミナル</color>：フレアをアンロック・強化して、パッシブボーナスを獲得。
UI_SHIP_TOUR_JUKEBOX,154378475714633728,<color=#FFC700>ジュークボックス</color>：船の音楽を変更。
UI_SHIP_TOUR_MEAT_LOCKERS,154378383981010944,<color=#FFC700>ミートロッカー</color>：見た目用のミートをここで選択。
UI_SHIP_TOUR_MEAT_MARKET,154378474439565312,<color=#FFC700>ミートマーケット</color>：ランダムなミートのラインナップをプレビュー。
UI_SHIP_TOUR_NAVIGATION_TERMINAL,154378479544033280,<color=#FFC700>ナビゲーションターミナル</color>：次の目的地と難易度を選択。
UI_SHIP_TOUR_SHOOTING_RANGE,154378477010673664,<color=#FFC700>射撃場</color>：ラン前に武器の練習。
UI_SHIP_TOUR_SMART_MEAT_TERMINAL,154378470564028416,<color=#FFC700>従業員特典ターミナル</color>：従業員特典をアンロック・強化。
UI_SHIP_TOUR_WEAPON_TERMINAL,154378471918788608,<color=#FFC700>武器ターミナル</color>：武器をアンロック・強化。
UI_UPGRADE_COUNT_FMT,152141631115485184,+{Count}
UI_UPGRADE_EMPTY_SLOT,152531288336621568,空きスロット
UPGRADE_STATION,158017480964431872,アップグレードステーション
UI_CODEX_MUTATIONS_TAB,165154895239831552,ミューテーション
UI_CODEX_MUTATIONS_FIRE_TITLE,165154895248220160,火
UI_CODEX_MUTATIONS_ICE_TITLE,165154895248220161,氷
UI_CODEX_MUTATIONS_SLIME_TITLE,165154895248220162,スライム
UI_CODEX_MUTATIONS_ELECTRIC_TITLE,165154895248220163,電撃
UI_CODEX_MUTATIONS_KINETIC_TITLE,165154895248220164,物理
UI_SAVEMGMT_SELECT_EMPLOYEE,165569668465025024,従業員を選択
UI_SAVEMGMT_LAST_PLAYED,165571657299124224,最終プレイ
UI_SAVEMGMT_RANGUS_FILES,165589631661760512,ランガスファイル：
UI_SAVEMGMT_EMPTY_SLOT_HEADER,164865773950459904,空き
UI_OPTS_MARK_ALL_READ,165623256277049344,すべて既読にする
LE_EFrameLimit_TwoForty,169126859746828288,240Hz
PLAYER_DOWN_ANNOUNCEMENT,162770743492337664,{Player}がダウン！
UI_ANNOUNCEMENT_BOSS_WARNING_EXECUVATOR,162681204534927360,ヘアフォースワンが大統領令を発令！
UI_ANNOUNCEMENT_BOSS_WARNING_JUDGEMENTALITS,162681227154808832,ジャッジ・クロウダディが申し立てを却下！
UI_ANNOUNCEMENT_BOSS_WARNING_LEGISMATOR,162681121139580928,ポークバレル・ピートがフィリバスターを発動！
UI_CINEMATIC_PROLOGUE_TEXT1,165560353607901184,ランガス・ミート社はかつて銀河を養っていた。最盛期には数十の星系で数百万人を雇っていた。<br><br>独自の「ミートサイエンス」を追い求め過ぎた結果、宇宙にポータルが裂けて開いた。それに触れたものは、死ぬか、別の何かに変わり果てた。<br><br>カール・ランガスは逃げ延びた。ほとんどの者は逃げられなかった。
UI_CINEMATIC_PROLOGUE_TEXT2,165560955771543552,「ここランガスでは、肉を収穫するだけじゃねぇ。<br>ヒーローだって収穫する...それがお前だ！」<br><br><br>カール・ランガス（創業者兼CEO）<br>（回収された求人広告、日付不明）
UI_LEADERBOARD_NUKE_KILLS,163035281710112768,労災事故 - 核
UI_LEADERBOARD_RANK_SCORE,163032451393773568,スコア
UI_SAVEMGMT_RANGUS_FILES_DATA,164863994869309440,{Found}/{Total}
UI_SYSTEMNAME_RANDOM,165564842473676800,ランダム星系
UI_SYSTEMNAME_S2,165564616182587392,プラムターズ・フォリー
UI_SYSTEMNAME_S3,165564619336704000,オムニクロン
UI_SYSTEMUNLOCK,165563304946688000,新星系アンロック！
CELEBRATION_BANNER_FLAIR_DISPENSED,182655213074636800,フレア放出！
CELEBRATION_BANNER_FLAIR_HEADING_FMT,178255509733761024,{count}x {name}フレア
CELEBRATION_BANNER_FLAIR_SKIP_FMT,185871235538677760,{Button}でスキップ
DEATHCERTIFICATE_CRITS,179093814876561411,クリティカル
DEATHCERTIFICATE_DAMAGE,179093814876561409,ダメージ
DEATHCERTIFICATE_DEAD_MEAT,179093814876561408,デッドミート
DEATHCERTIFICATE_DPS,179093814876561412,DPS
DEATHCERTIFICATE_KILLED_BY_SPIDER,179093814876561416,<color=#FFC700>スパイダー</color>にやられた
DEATHCERTIFICATE_KILLS,179093814876561410,キル
DEATHCERTIFICATE_ON_THE_VERY_EVE_OF_HIS_4TH_BIRTHDAY,179093814876561417,4歳の誕生日を目前にして
DEATHCERTIFICATE_RUN_FAILED,179093814868172800,ラン失敗！
DEATHCERTIFICATE_SIGNED_CARL_RANGUS_CEO,179093814876561415,署名：<br><color=#FFFFFF>カール・ランガス、CEO</color>
DEATHCERTIFICATE_THE_RANGUS_CORPORATION_HEREBY_ACKNOWLEDGES_THE_D,179093814876561413,ランガス社はここに、次の者の死を確認する：
DEATHCERTIFICATE_YOUR_CONTRIBUTIONS_TO_RANGUS_MEAT_CO_WILL_NEVER,179093814876561414,ランガス・ミート社へのあなたの貢献は決して忘れられない
END_STAGE_RUN_ABANDONED,178656993092820992,ラン放棄
HUNTER_INCAPACITATED,169893516064841728,行動不能
IA_ProfilerCapture,170595270909747200,ProfilerCapture
IB_Profiler Capture Chord,170595270913941504,Profiler Capture Chord
IB_modifier,170595270913941505,修飾キー
LE_ECameraDistance_Far,174992531034988545,遠い
LE_ECameraDistance_Medium,174992531034988544,中
LE_ECameraDistance_Near,174992531030794240,近い
MODE_SELECT_CONTINUE_BTN,175310263911702528,続ける
MODE_SELECT_LOAD_SAVE_BTN,175310282018512896,ロード／新規ゲーム
UI_FLAIRTERMINAL_INSERT_COIN,177509684464312320,"<sprite name=""CarlCoin""> カールコインを投入"
UI_FLAIRTERMINAL_INSERT_COST,182665081978347520,{count} {icon} {name}を投入
UI_FLAIRTERMINAL_REQUIRES_COIN,177529825763778560,"<color=#FF0000><sprite name=""CarlCoin""> カールコインが必要</color>"
UI_FLAIRTERMINAL_REQUIRES_COST,182665090496978944,<color=#FF0000>{count} {icon} {name}が必要</color>
UI_ITEM_ONADD_TRIGGER,176120503238385664,追加時
UI_LOADOUT_COL_CONSUMABLES,182248566531547136,消耗品
UI_LOADOUT_COL_WEAPONS,182248564694441984,武器
UI_LOADOUT_FLAIR_EMPTY_DESC,182260794391519232,フレアターミナルでフレアをアンロックしよう
UI_LOADOUT_SAVE_EXIT,182247692602171392,保存して終了
UI_LOCATION_CARD_DIFFICULTY_FMT,175384575272280064,難易度：{difficulty}
UI_LOCATION_CARD_HEADER,175386164208852992,場所
UI_LOCATION_CARD_SYSTEM_FMT,175384551528325120,S{index} | {system}
UI_MEATOFFERING_REQUIREMENT,176036607361478656,<color=red>装備済みの肉パーツが必要</color>
UI_OPTS_VIDEO_BLOOM,182327216559874048,ブルーム
UI_OPTS_VIDEO_BLOOM_MESSAGE,182327251011887104,明るい光やエフェクトの周囲に発生するブルームの光彩をオン/オフします。まぶしさや目の疲れを軽減したい場合や、明るいシーンが白飛びして見える場合はオフにしてください。
UI_OPTS_VIDEO_BLOOM_TITLE,182327234784124928,ブルーム
UI_OPTS_VIDEO_CAMERA_DISTANCE,174991015364517888,カメラ距離
UI_OPTS_VIDEO_CAMERA_DISTANCE_MESSAGE,174991034385686528,キャラクターの後方にカメラを配置する距離を調整します。
UI_OPTS_VIDEO_CAMERA_DISTANCE_TITLE,174991024080281600,カメラ距離
UI_REQUIREMENT_STAT_FLAIRPULLS_FMT,178238717753810944,フレアを{count}個集める
UI_SAVEMGMT_MSGBOX_ABANDON_RUN_CONFIRM,176120214003376128,ランを放棄
UI_SAVEMGMT_MSGBOX_ABANDON_RUN_MSG,176120210866036736,従業員{EmployeeNumber}の進行中のランを放棄しますか？<br>ロビーからやり直しになります。この操作は取り消せません。
UI_SAVEMGMT_MSGBOX_ABANDON_RUN_TITLE,176120204733964288,ランを放棄しますか？
UI_SAVEMGMT_RUN_IN_PROGRESS,175380214638960640,ラン進行中
