Key,Id,Spanish(es)
LE_EMSAALevel_MSAA4,139459172264505346,MSAAx4
LE_EMSAALevel_MSAA8,139459172264505347,MSAAx8
LE_EMSAALevel_Off,139459172264505344,Desactivado
LE_EMipDetailLevel_High,139459172264505358,Alto
LE_EMipDetailLevel_Low,139459172264505356,Bajo
LE_EMipDetailLevel_Medium,139459172264505357,Medio
LE_EParticlesQuality_High,139459172264505362,Alta
LE_EParticlesQuality_Low,139459172264505360,Baja
LE_EParticlesQuality_Medium,139459172264505361,Media
LE_EParticlesQuality_Ultra,139459172264505364,Ultra
LE_EParticlesQuality_VeryHigh,139459172264505363,Muy alta
LE_EParticlesQuality_VeryLow,139459172264505359,Muy baja
LE_ERenderScale_Half,139459172264505354,Mitad
LE_ERenderScale_Normal,139459172264505355,Normal
LE_EShadowDistance_Close,139459172264505351,Cerca
LE_EShadowDistance_Far,139459172264505353,Lejos
LE_EShadowDistance_Medium,139459172264505352,Medio
LE_EVoiceChatActivationType_OpenMic,139509073585303554,Micrófono abierto
LE_EVoiceChatActivationType_PushToTalk,139509073585303552,Pulsar para hablar
LE_EVoiceChatActivationType_Toggle,139509073585303553,Alternar
LE_EWindowStyle_FullScreen,139459172264505365,Pantalla completa
LE_EWindowStyle_FullScreenWindowed,139459172264505366,Pantalla completa (ventana)
LE_EWindowStyle_Windowed,139459172264505367,Ventana
LE_UpscalingFilterSelection_Auto,139512957397561347,Automático
LE_UpscalingFilterSelection_FSR,139512957397561350,FSR
LE_UpscalingFilterSelection_Linear,139512957397561348,Lineal
LE_UpscalingFilterSelection_Point,139512957397561349,Puntual
QUESTS_COMPLETED_TOAST_DESCRIPTION,135081248315924480,Habla con Carl para reclamar tus recompensas
QUEST_COMPLETED_NOTIFICATION_TITLE,135081004761079808,¡Misiones completadas!
RANGUS_FILE_CONSUMED_PROMPT,129670008638791680,Archivo de Rangus ya descubierto
RANGUS_FILE_MARKER_CLAIMED_TEXT_FMT,131574576540803072,Archivo de Rangus: {TextName}<br>(Ya descubierto)
RANGUS_FILE_MARKER_TEXT_FMT,130476658312339456,Archivo de Rangus: {TextName}
RAW_TEXT_FMT,130499560646631424,{Text}
UI_CARLTERMINAL_CHALLENGES,139166315988377600,Desafíos
UI_CARLTERMINAL_CLAIM_BTN_CLAIMED,142385861473853440,Reclamado
UI_CARLTERMINAL_CLAIM_BTN_LOCKED,142385863298375680,Bloqueado
UI_CODEX_ENEMIES_TAB,135116477412704256,Criaturas
UI_False,139510450587889664,Falso
UI_INSPECT_MUTATION_SUBTITLE,132645578322468864,Mutaciones
UI_INTERACTION_MUTATION,133755069285785600,Reclamar mutación:<color={RewardColor}>{TextName}</color><br><br>{Description}
UI_INTERACTION_WEAPON,131103886683398144,Reclamar arma: {Text}
UI_INTERACTION_WEAPON_TITLE,131105138871885824,Arma
UI_OBJECTIVES_TITLE,141649218399887360,Objetivos:
UI_RUNINFO_ENEMY_HEALTH_FMT,127528200000000000,> Salud de enemigos: +{percent} %
UI_RUNINFO_TIME_FMT,127528100000000000,Tiempo en el sistema: {time}
UI_True,139510449321209856,Verdadero
UI_MAX_STACKS_FMT,150353972479123456,Acumulaciones máximas: {count}
CELEBRATION_BANNER_MUTATION_UNLOCKED,157196339714711552,¡Mutación desbloqueada!
CELEBRATION_BANNER_ITEM_UNLOCKED,157196341396627456,¡Objeto desbloqueado!
CELEBRATION_BANNER_FLAIR_UNLOCKED,157196345850978304,¡Estilo desbloqueado!
CELEBRATION_BANNER_ARTIFACT_UNLOCKED,157204905355894784,¡Artefacto desbloqueado!
MAIN_MENU_DISCORD_REPORT_BUG_BUTTON,160623538572615680,Reportar un error
UI_MAIN_MENU_REPORT_BUG_MESSAGE,160864087942619136,"Si quieres reportar un bug o dejarnos tu opinión sobre el juego, ¡entra a nuestro Discord!"
OPTS_MULTIPLAYER_HOST_MODE,160914647022559232,Visibilidad del lobby
OPTS_HOST_MODE_PUBLIC,160920542238466048,Público
OPTS_HOST_MODE_FRIENDS,160920542238466049,Solo amigos
OPTS_HOST_MODE_PRIVATE,160920542238466050,Privado
UI_MULTIPLAYER_HOST_MODE_HELP_TITLE,160920542238466051,Visibilidad del lobby
UI_MULTIPLAYER_HOST_MODE_HELP_MESSAGE,160920542238466052,Controla quién puede unirse a tu partida. Público: cualquiera puede unirse desde la lista de lobbies. Solo amigos: solo tus amigos de Steam pueden ver y unirse a tu lobby. Privado: tu partida no aparecerá en la lista de lobbies.
UI_NEWSAVE_TITLE,161300188696141824,Configuración de nuevo empleado
UI_NEWSAVE_PLAY_TUTORIAL,161300196812120064,Jugar el tutorial
UI_NEWSAVE_TUTORIAL,161325451916075008,Tutorial
UI_NEWSAVE_SUBTITLE,161325468882034688,Esto puede cambiarse antes de cualquier partida ajustando la configuración de la partida.
UI_NEWSAVE_SCREENTITLE,161550229604130816,Selecciona tu dificultad inicial
UI_CODEX_TIER_UNDISCOVERED,163840130551836672,???
UI_CARLTERMINAL_MAINLINE_PROGRESS,164591723147681792,PRINCIPAL {Current} DE {Total}:
CELEBRATION_BANNER_CODEX_HINT,157204904043077632,Entrada agregada al códice
CELEBRATION_BANNER_CONFIRM,157229979689541632,Confirmar
CELEBRATION_BANNER_FLAIR_EQUIP_HINT,157204896069705728,*Equípalo en el Hamburtrueno
CELEBRATION_BANNER_NEW_QUESTLINE_UNLOCKED,157204890768105472,Nueva línea de misiones desbloqueada: {name}
CELEBRATION_BANNER_QUEST_COMPLETE,157196335902089216,¡Misión completada!
CELEBRATION_BANNER_RANK_HEADING,157240833617158144,Rango de empleado {rank}
CELEBRATION_BANNER_RANK_INCREASED,157196347440619520,¡Subiste de rango de empleado!
CELEBRATION_BANNER_REWARDS_EARNED,157243622590242816,Recompensas obtenidas
CELEBRATION_BANNER_RP_TO_NEXT_RANK,157204893980942336,RP para el siguiente rango: {amount}
CELEBRATION_BANNER_WEAPON_EQUIP_HINT,157204901467774976,*Equípalo en el Almacén de carne
CELEBRATION_BANNER_WEAPON_UNLOCKED,157238824793006080,¡Arma desbloqueada!
CODEX_TOAST_HEADER_ARTIFACT,158291413488664576,¡Nuevo artefacto!
CODEX_TOAST_HEADER_CREATURE,158291454114693120,¡Nueva criatura!
CODEX_TOAST_HEADER_CURRENCY,158291422971985920,¡Nuevo recurso!
CODEX_TOAST_HEADER_GENERIC,158291396984078336,¡Nuevas entradas!
CODEX_TOAST_HEADER_ITEM,158291406320599040,¡Nuevo objeto!
CODEX_TOAST_HEADER_MEAT,158291431851327488,¡Carne nueva!
CODEX_TOAST_HEADER_RANGUS_FILE,158291467289001984,¡Nuevo archivo Rangus!
CODEX_TOAST_SUBHEADER,158291475207847936,Agregado al códice
END_STAGE_HEADER_PLANET_STATS,144853505636556800,Estadísticas del planeta
END_STAGE_MEAT_CORE_SECURED,144127700346331136,Núcleo de carne asegurado
IA_SurpriseMe,145669286033088512,Sorpréndeme
INFORMATION_TERMINAL_TITLE,159254944652492800,Códice
LEVEL_UP_AUTO_SELECT_FMT,160182415509151744,Selección automática en: <color=#FF0080>{Seconds}</color> s
LEVEL_UP_EXIT,146737720124760064,[InputAction:Cancel] Salir de la selección de mejoras
LEVEL_UP_IN_SECONDS_FMT,160177751237582848,Pausa en <color=#FF0080>{Seconds:0.0}</color>
LEVEL_UP_STILL_SELECTING_TITLE,160189906225717248,Los científicos de la carne siguen reflexionando…
LE_EDrawDistance_Close,155444035605950464,Cerca
LE_EDrawDistance_Far,155444035631116289,Lejos
LE_EDrawDistance_Medium,155444035631116288,Media
TUTORIAL_COMPLETE_TITLE,158105394041839616,Certificado de finalización
TUTORIAL_COMPLETION_CARL_NAME,158106223612256256,"Carl Rangus, CEO"
TUTORIAL_COMPLETION_SIGNED,158106159250661376,Firmado:
TUTORIAL_COMPLETION_SQUISHIE_NAME,158105683281043456,Blandito
TUTORIAL_COMPLETION_SUBTITLE_01,158105588380721152,Por la presente se certifica que
TUTORIAL_COMPLETION_SUBTITLE_02,158105801833046016,"ha superado con éxito el <color=#FFC700>Programa de orientación para empleados</color>.<br>¡Felicidades por convertirte en miembro oficial del equipo Rangus!<br><br>¡Ahora salgamos, <color=#FFC700>recolecta carne</color> y <color=#FFC700>alimenta a la galaxia</color>!"
UI_ATTRIBUTE_ADD_FMT,153254426577985536,{value:+#.##;-#.##;+0}
UI_ATTRIBUTE_MODIFY_FMT,153254478088232960,{value:+#.##;-#.##;+0} %
UI_ATTRIBUTE_MULTIPLY_FMT,153254480353157120,{value:0.##}x
UI_BEING_REVIVED_BY,160196323477282816,{Name} está reviviendo
UI_BENEFITS_PERKS_TITLE,157261430313181184,Ventajas
UI_BENEFITS_TERMINAL,155021233676607488,Terminal de beneficios
UI_INTERACTION_REVIVE,159415565250715648,Revivir
UI_INTERACTION_REVIVE_TARGET,160116078837489664,{Name}
UI_LEADERBOARD_RANK_EMPTY,152933015493795840,Recursos Humanos no está disponible en este momento.
UI_LEADERBOARD_RANK_NAME,152933011416932352,Nombre
UI_LEADERBOARD_RANK_RANK,152933013824462848,Puesto
UI_LEADERBOARD_RANK_TITLE,152933007226822656,Empleados del mes
UI_OPTS_KEYWORD_POPUPS,152564154714021888,Ventanas de palabras clave
UI_OPTS_KEYWORD_POPUPS_HELP_MESSAGE,152564183084294144,Muestra descripciones emergentes de las palabras clave mencionadas en las descripciones.
UI_OPTS_KEYWORD_POPUPS_HELP_TITLE,152564181515624448,Ventanas de palabras clave	
UI_OPTS_VIDEO_DRAW_DIST,155444200114941952,Distancia de dibujado
UI_OPTS_VIDEO_DRAW_DIST_MESSAGE,155444247250530304,"Qué tan lejos renderiza el juego la geometría y los objetos distantes. Los valores bajos reducen el costo de GPU y CPU, recomendado en hardware modesto como Steam Deck. Los valores altos muestran más del mundo a costa del rendimiento."
UI_OPTS_VIDEO_DRAW_DIST_TITLE,155444221707218944,Distancia de dibujado
UI_PLAYERHEALTH_DOWNED_TAG,159415579876253696,DERRIBADO
UI_REQUIREMENT_FULL_VERSION,145016599318880256,Requiere la versión completa
UI_REQUIREMENT_PERKRANK,157717392333463552,Desbloquea una Ventaja
UI_REQUIREMENT_PERKTRACK_RANK,155367902129676288,{track} Rango {rank:roman()}
UI_REWARD_UI_SURPRISE_ME,145620353626861568,Sorpréndeme
UI_REWARD_UI_SURPRISE_ME_KEY,145639277600894976,[InputAction:LevelUpScreen/SurpriseMe]
UI_SELECT_UPGRADE_COUNT_FMT,152555780165328896,Selecciona mejora +{Count}
UI_SHIP_TOUR_BOLT_BURGERS,154378478273159168,<color=#FFC700>Hamburtruenos</color>: Elige tu equipamiento y comienza una partida aquí.
UI_SHIP_TOUR_EMPLOYEE_HANDBOOK,154378456194342912,"<color=#FFC700>Códice</color>: Consulta enemigos, objetos e historia."
UI_SHIP_TOUR_FLAIR_TERMINAL,154378473181274112,<color=#FFC700>Terminal de estilo</color>: Desbloquea y mejora estilos para obtener bonificaciones pasivas.
UI_SHIP_TOUR_JUKEBOX,154378475714633728,<color=#FFC700>Rocola</color>: Cambia la música de la nave.
UI_SHIP_TOUR_MEAT_LOCKERS,154378383981010944,<color=#FFC700>Almacenes de carne</color>: Elige aquí tu carne cosmética.
UI_SHIP_TOUR_MEAT_MARKET,154378474439565312,<color=#FFC700>Mercado de carne</color>: Echa un vistazo a una selección de carnes aleatorias.
UI_SHIP_TOUR_NAVIGATION_TERMINAL,154378479544033280,<color=#FFC700>Terminal de navegación</color>: Elige tu próximo destino y la dificultad.
UI_SHIP_TOUR_SHOOTING_RANGE,154378477010673664,<color=#FFC700>Campo de tiro</color>: Practica con tus armas antes de una partida.
UI_SHIP_TOUR_SMART_MEAT_TERMINAL,154378470564028416,<color=#FFC700>Terminal de beneficios de empleado</color>: Desbloquea y mejora tus beneficios de empleado.
UI_SHIP_TOUR_WEAPON_TERMINAL,154378471918788608,<color=#FFC700>Terminal de armas</color>: Desbloquea y mejora armas.
UI_UPGRADE_COUNT_FMT,152141631115485184,+{Count}
UI_UPGRADE_EMPTY_SLOT,152531288336621568,Espacio vacío
UPGRADE_STATION,158017480964431872,Estación de mejoras
UI_CODEX_MUTATIONS_TAB,165154895239831552,Mutaciones
UI_CODEX_MUTATIONS_FIRE_TITLE,165154895248220160,Fuego
UI_CODEX_MUTATIONS_ICE_TITLE,165154895248220161,Hielo
UI_CODEX_MUTATIONS_SLIME_TITLE,165154895248220162,Limo
UI_CODEX_MUTATIONS_ELECTRIC_TITLE,165154895248220163,Eléctrico
UI_CODEX_MUTATIONS_KINETIC_TITLE,165154895248220164,Cinético
UI_CARLTERMINAL_COMPLETE_ALL_TO_EARN,164593566355546112,Completa todas las misiones para ganar:
UI_SAVEMGMT_SELECT_EMPLOYEE,165569668465025024,Seleccionar empleado
UI_SAVEMGMT_LAST_PLAYED,165571657299124224,Última partida
UI_SAVEMGMT_RANGUS_FILES,165589631661760512,Archivos de Rangus:
UI_SAVEMGMT_EMPTY_SLOT_HEADER,164865773950459904,VACÍO
UI_OPTS_MARK_ALL_READ,165623256277049344,Marcar todo como leído
LE_EFrameLimit_TwoForty,169126859746828288,240 Hz
PLAYER_DOWN_ANNOUNCEMENT,162770743492337664,¡{Player} cayó!
UI_ANNOUNCEMENT_BOSS_WARNING_EXECUVATOR,162681204534927360,¡Presidente Rompecuellos firma ÓRDENES EJECUTIVAS!
UI_ANNOUNCEMENT_BOSS_WARNING_JUDGEMENTALITS,162681227154808832,¡El Juez Reptante DENIEGA TU MOCIÓN!
UI_ANNOUNCEMENT_BOSS_WARNING_LEGISMATOR,162681121139580928,Pork Barrel Pete usa EL FILIBUSTERISMO
UI_CINEMATIC_PROLOGUE_TEXT1,165560353607901184,"Rangus Meat Co. alguna vez alimentó a la galaxia. En su apogeo, empleaba a millones en docenas de sistemas estelares.<br><br>Cuando su «ciencia cárnica» exclusiva se llevó demasiado lejos, un portal se abrió en el universo. Todo lo que tocó fue aniquilado o transformado.<br><br>Carl Rangus escapó. La mayoría no."
UI_CINEMATIC_PROLOGUE_TEXT2,165560955771543552,"«Aquí en Rangus no solo cosechamos carne,<br>¡cosechamos héroes... como tú!»<br><br><br>–Carl Rangus, Fundador y Director General<br>(anuncio de reclutamiento recuperado, fecha desconocida)"
UI_LEADERBOARD_NUKE_KILLS,163035281710112768,Incidentes laborales: Nucleares
UI_LEADERBOARD_RANK_SCORE,163032451393773568,Puntuación
UI_SAVEMGMT_RANGUS_FILES_DATA,164863994869309440,{Found}/{Total}
UI_SYSTEMNAME_RANDOM,165564842473676800,Sistema aleatorio
UI_SYSTEMNAME_S2,165564616182587392,La Insensatez de Plumtor
UI_SYSTEMNAME_S3,165564619336704000,Omnikron
UI_SYSTEMUNLOCK,165563304946688000,nuevo sistema desbloqueado
CELEBRATION_BANNER_FLAIR_DISPENSED,182655213074636800,¡Estilo entregado!
CELEBRATION_BANNER_FLAIR_HEADING_FMT,178255509733761024,{count}x Estilo {name}
CELEBRATION_BANNER_FLAIR_SKIP_FMT,185871235538677760,Presiona {Button} para saltar
DEATHCERTIFICATE_CRITS,179093814876561411,CRÍTICOS
DEATHCERTIFICATE_DAMAGE,179093814876561409,DAÑO
DEATHCERTIFICATE_DEAD_MEAT,179093814876561408,CARNE MUERTA
DEATHCERTIFICATE_DPS,179093814876561412,DPS
DEATHCERTIFICATE_KILLED_BY_SPIDER,179093814876561416,ASESINADO POR <color=#FFC700>ARAÑA</color>
DEATHCERTIFICATE_KILLS,179093814876561410,BAJAS
DEATHCERTIFICATE_ON_THE_VERY_EVE_OF_HIS_4TH_BIRTHDAY,179093814876561417,EN LA MERA VÍSPERA DE SU 4.º CUMPLEAÑOS
DEATHCERTIFICATE_RUN_FAILED,179093814868172800,¡PARTIDA FALLIDA!
DEATHCERTIFICATE_SIGNED_CARL_RANGUS_CEO,179093814876561415,"Firmado:<br><color=#FFFFFF>Carl Rangus, Director general</color>"
DEATHCERTIFICATE_THE_RANGUS_CORPORATION_HEREBY_ACKNOWLEDGES_THE_D,179093814876561413,La Corporación Rangus reconoce por la presente el fallecimiento de
DEATHCERTIFICATE_YOUR_CONTRIBUTIONS_TO_RANGUS_MEAT_CO_WILL_NEVER,179093814876561414,Tus contribuciones a Rangus Meat Co jamás serán olvidadas
END_STAGE_RUN_ABANDONED,178656993092820992,Partida abandonada
HUNTER_INCAPACITATED,169893516064841728,Incapacitado
IA_ProfilerCapture,170595270909747200,ProfilerCapture
IB_Profiler Capture Chord,170595270913941504,Profiler Capture Chord
IB_modifier,170595270913941505,modificador
LE_ECameraDistance_Far,174992531034988545,Lejos
LE_ECameraDistance_Medium,174992531034988544,Medio
LE_ECameraDistance_Near,174992531030794240,Cerca
MODE_SELECT_CONTINUE_BTN,175310263911702528,Continuar
MODE_SELECT_LOAD_SAVE_BTN,175310282018512896,Cargar / Nueva partida
UI_FLAIRTERMINAL_INSERT_COIN,177509684464312320,"Inserta <sprite name=""CarlCoin""> monedas de Carl"
UI_FLAIRTERMINAL_INSERT_COST,182665081978347520,Inserta {count} {icon} {name}
UI_FLAIRTERMINAL_REQUIRES_COIN,177529825763778560,"<color=#FF0000>Requiere <sprite name=""CarlCoin""> Carl Coin</color>"
UI_FLAIRTERMINAL_REQUIRES_COST,182665090496978944,<color=#FF0000>Requiere {count} {icon} {name}</color>
UI_ITEM_ONADD_TRIGGER,176120503238385664,Al agregar
UI_LOADOUT_COL_CONSUMABLES,182248566531547136,Consumibles
UI_LOADOUT_COL_WEAPONS,182248564694441984,Armas
UI_LOADOUT_FLAIR_EMPTY_DESC,182260794391519232,Desbloquea Estilo en la Terminal de Estilo
UI_LOADOUT_SAVE_EXIT,182247692602171392,Guardar y salir
UI_LOCATION_CARD_DIFFICULTY_FMT,175384575272280064,Dificultad: {difficulty}
UI_LOCATION_CARD_HEADER,175386164208852992,Ubicación
UI_LOCATION_CARD_SYSTEM_FMT,175384551528325120,S{index} | {system}
UI_MEATOFFERING_REQUIREMENT,176036607361478656,<color=red>Requiere partes de carne equipadas</color>
UI_OPTS_VIDEO_BLOOM,182327216559874048,Bloom
UI_OPTS_VIDEO_BLOOM_MESSAGE,182327251011887104,"Activa el resplandor de bloom alrededor de luces y efectos brillantes. Desactívalo para reducir el deslumbramiento y la fatiga visual, o si las escenas brillantes se ven lavadas."
UI_OPTS_VIDEO_BLOOM_TITLE,182327234784124928,Bloom
UI_OPTS_VIDEO_CAMERA_DISTANCE,174991015364517888,Distancia de la cámara
UI_OPTS_VIDEO_CAMERA_DISTANCE_MESSAGE,174991034385686528,Ajusta qué tan lejos se sitúa la cámara detrás de tu personaje.
UI_OPTS_VIDEO_CAMERA_DISTANCE_TITLE,174991024080281600,Distancia de la cámara
UI_REQUIREMENT_STAT_FLAIRPULLS_FMT,178238717753810944,Recolecta {count} Estilo
UI_SAVEMGMT_MSGBOX_ABANDON_RUN_CONFIRM,176120214003376128,Abandonar partida
UI_SAVEMGMT_MSGBOX_ABANDON_RUN_MSG,176120210866036736,¿Abandonar la partida en curso del Empleado {EmployeeNumber}?<br>Volverás al vestíbulo. Esto no se puede deshacer.
UI_SAVEMGMT_MSGBOX_ABANDON_RUN_TITLE,176120204733964288,¿Abandonar partida?
UI_SAVEMGMT_RUN_IN_PROGRESS,175380214638960640,Partida en curso
